Filename,Technique,Kernel,Method,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10
WW141S150G0.mat,gaussian,9,avg_min_intensity,"[[  0 113]
 [  0   2]
 [529   2]
 [529  39]]","[[  0 324]
 [  0 161]
 [529 166]
 [529 183]]","[[  0 280]
 [  0 112]
 [529 124]
 [529 138]]",[],"[[  0 268]
 [  0  85]
 [529 104]
 [529 167]]","[[  0 263]
 [  0  39]
 [529  49]
 [529 151]]",[],[],"[[  0 276]
 [  0 156]
 [529 160]
 [529 183]]","[[  0 266]
 [  0  51]
 [529 103]
 [529 145]]"
WW141S150G0.mat,gaussian,11,q1,[],"[[  0 186]
 [  0  26]
 [529  55]
 [529  85]]","[[  0 174]
 [  0  39]
 [529  39]
 [529  91]]","[[  0 150]
 [  0  29]
 [529  29]
 [529  53]]","[[  0 202]
 [  0  34]
 [529  25]
 [529  81]]","[[  0 179]
 [  0  33]
 [529  41]
 [529  81]]","[[  0 166]
 [  0  65]
 [529  41]
 [529  92]]","[[  0 227]
 [  0  49]
 [529  49]
 [529 143]]","[[  0 167]
 [  0  25]
 [529  25]
 [529  46]]","[[  0 136]
 [  0  38]
 [529  45]
 [529  52]]"
WW141S150G0.mat,gaussian,11,avg_min_intensity,"[[  0 282]
 [  0  31]
 [529  31]
 [529 208]]","[[  0 292]
 [  0 146]
 [529 150]
 [529 165]]",[],[],"[[  0 283]
 [  0  12]
 [529  40]
 [529 161]]","[[  0 238]
 [  0  40]
 [529  44]
 [529 116]]",[],"[[  0 236]
 [  0 112]
 [529  85]
 [529 114]]","[[  0 288]
 [  0  61]
 [529  61]
 [529 166]]","[[  0 261]
 [  0  95]
 [529 113]
 [529 177]]"
WW172S175G0.mat,gaussian,3,q1,"[[  0 105]
 [  0  29]
 [529 -16]
 [529  41]]","[[  0 240]
 [  0  45]
 [529  45]
 [529 138]]","[[  0 171]
 [  0  34]
 [529  34]
 [529  78]]","[[  0 276]
 [  0  53]
 [529  53]
 [529 145]]","[[  0 172]
 [  0  29]
 [529  25]
 [529  59]]","[[  0 258]
 [  0  70]
 [529  70]
 [529 165]]","[[  0 136]
 [  0  26]
 [529  21]
 [529  53]]","[[  0 154]
 [  0  50]
 [529  41]
 [529  91]]","[[  0 132]
 [  0  19]
 [529  19]
 [529  40]]","[[  0 182]
 [  0  30]
 [529  12]
 [529  71]]"
WW172S175G0.mat,gaussian,3,avg_min_intensity,"[[  0  47]
 [  0   7]
 [529  14]
 [529  28]]","[[  0 271]
 [  0  16]
 [529  27]
 [529 139]]","[[  0 207]
 [  0  37]
 [529  33]
 [529  76]]","[[  0 168]
 [  0  12]
 [529  30]
 [529  44]]","[[  0 262]
 [  0  37]
 [529  37]
 [529 179]]","[[  0 217]
 [  0  78]
 [529  78]
 [529 144]]","[[  0 254]
 [  0  87]
 [529 106]
 [529 142]]","[[  0 257]
 [  0  23]
 [529  27]
 [529 134]]","[[  0 315]
 [  0  70]
 [529  70]
 [529 164]]","[[  0 245]
 [  0  72]
 [529  63]
 [529 102]]"
WW172S175G0.mat,gaussian,5,q1,"[[  0 187]
 [  0  21]
 [529  21]
 [529  95]]","[[  0 109]
 [  0  21]
 [529  21]
 [529  26]]","[[  0 178]
 [  0  48]
 [529  48]
 [529  77]]","[[  0 242]
 [  0  48]
 [529  48]
 [529  69]]","[[  0 273]
 [  0  89]
 [529  89]
 [529 180]]","[[  0 244]
 [  0  86]
 [529  69]
 [529 142]]","[[  0 279]
 [  0  93]
 [529  78]
 [529 176]]","[[  0 214]
 [  0  46]
 [529  55]
 [529 102]]","[[  0 145]
 [  0  31]
 [529  49]
 [529  62]]","[[  0 172]
 [  0  60]
 [529  52]
 [529  87]]"
WW172S175G0.mat,gaussian,5,avg_min_intensity,"[[  0  29]
 [  0   2]
 [529   2]
 [529  10]]","[[  0 263]
 [  0  89]
 [529  89]
 [529 171]]","[[  0 292]
 [  0 110]
 [529 105]
 [529 181]]","[[  0 288]
 [  0  80]
 [529  72]
 [529 157]]","[[  0 226]
 [  0  47]
 [529  56]
 [529  85]]","[[  0 266]
 [  0  55]
 [529  55]
 [529 113]]","[[  0 306]
 [  0 153]
 [529 107]
 [529 174]]","[[  0 244]
 [  0  42]
 [529  42]
 [529 142]]","[[  0 248]
 [  0  84]
 [529  65]
 [529 127]]","[[  0 245]
 [  0  88]
 [529  84]
 [529 127]]"
WW172S175G0.mat,gaussian,7,q1,"[[  0 261]
 [  0  85]
 [529  76]
 [529 158]]","[[  0 265]
 [  0 102]
 [529  92]
 [529 172]]","[[  0 220]
 [  0  65]
 [529  52]
 [529 128]]",[],"[[  0 204]
 [  0  51]
 [529  41]
 [529  64]]","[[  0 241]
 [  0  67]
 [529  49]
 [529 129]]","[[  0 292]
 [  0  68]
 [529  72]
 [529 152]]","[[  0 219]
 [  0  58]
 [529  40]
 [529 118]]","[[  0 202]
 [  0  42]
 [529  51]
 [529  98]]","[[  0 273]
 [  0  85]
 [529  75]
 [529 170]]"
WW172S175G0.mat,gaussian,7,avg_min_intensity,[],"[[  0 284]
 [  0 108]
 [529 108]
 [529 201]]","[[  0 371]
 [  0 178]
 [529 206]
 [529 250]]","[[  0 227]
 [  0  72]
 [529  81]
 [529  96]]","[[  0 271]
 [  0 101]
 [529  92]
 [529 158]]","[[  0 277]
 [  0 135]
 [529 127]
 [529 179]]","[[  0 325]
 [  0 163]
 [529 154]
 [529 222]]","[[  0 379]
 [  0 193]
 [529 164]
 [529 275]]","[[  0 250]
 [  0  79]
 [529  98]
 [529 137]]","[[  0 295]
 [  0 145]
 [529 139]
 [529 196]]"
WW172S175G0.mat,gaussian,9,q1,"[[  0 156]
 [  0  28]
 [529  28]
 [529  82]]","[[  0 277]
 [  0 108]
 [529 100]
 [529 165]]","[[  0 168]
 [  0  30]
 [529  21]
 [529  45]]","[[  0 208]
 [  0  55]
 [529  46]
 [529  56]]","[[  0 282]
 [  0  52]
 [529  69]
 [529 160]]","[[  0 238]
 [  0  84]
 [529 100]
 [529 116]]","[[  0 284]
 [  0 111]
 [529 111]
 [529 173]]","[[  0 201]
 [  0  59]
 [529  50]
 [529 106]]","[[  0 239]
 [  0  79]
 [529  88]
 [529 127]]","[[  0 264]
 [  0 120]
 [529  85]
 [529 167]]"
WW172S175G0.mat,gaussian,9,avg_min_intensity,[],"[[  0 254]
 [  0  92]
 [529  73]
 [529 161]]","[[  0 283]
 [  0 171]
 [529 157]
 [529 185]]","[[  0 317]
 [  0 104]
 [529  85]
 [529 186]]","[[  0 288]
 [  0 102]
 [529  93]
 [529 195]]","[[  0 345]
 [  0 121]
 [529 139]
 [529 227]]","[[  0 255]
 [  0 109]
 [529 147]
 [529 143]]","[[  0 341]
 [  0 193]
 [529 183]
 [529 239]]","[[  0 283]
 [  0 118]
 [529 165]
 [529 180]]","[[  0 319]
 [  0 157]
 [529 158]
 [529 188]]"
WW172S175G0.mat,gaussian,11,q1,"[[  0 261]
 [  0 126]
 [529 107]
 [529 182]]","[[  0 269]
 [  0 118]
 [529 109]
 [529 171]]","[[  0 271]
 [  0 116]
 [529  98]
 [529 178]]","[[  0 194]
 [  0  40]
 [529  72]
 [529 100]]","[[  0 279]
 [  0 106]
 [529  97]
 [529 161]]","[[  0 272]
 [  0  72]
 [529  63]
 [529 146]]","[[  0 266]
 [  0  70]
 [529  97]
 [529 173]]","[[  0 193]
 [  0  57]
 [529  38]
 [529  71]]","[[  0 178]
 [  0  41]
 [529  46]
 [529  76]]","[[  0 277]
 [  0 120]
 [529  94]
 [529 164]]"
WW172S175G0.mat,gaussian,11,avg_min_intensity,[],"[[  0 253]
 [  0  86]
 [529  78]
 [529 140]]","[[  0 272]
 [  0  52]
 [529  90]
 [529 145]]","[[  0 288]
 [  0  88]
 [529  88]
 [529 127]]","[[  0 220]
 [  0  98]
 [529  88]
 [529 112]]","[[  0 245]
 [  0  94]
 [529  75]
 [529 152]]","[[  0 306]
 [  0 142]
 [529 174]
 [529 176]]","[[  0 323]
 [  0 201]
 [529 165]
 [529 222]]","[[  0 292]
 [  0 154]
 [529 172]
 [529 207]]","[[  0 220]
 [  0  87]
 [529  74]
 [529 126]]"
WW141S125GP10.mat,gaussian,3,q1,"[[  0 170]
 [  0  45]
 [529  37]
 [529 104]]","[[  0 157]
 [  0  12]
 [529  36]
 [529  63]]","[[  0  91]
 [  0   3]
 [529   3]
 [529  35]]","[[  0 212]
 [  0  20]
 [529  49]
 [529 124]]","[[  0 206]
 [  0  37]
 [529  23]
 [529 112]]","[[  0 174]
 [  0  28]
 [529  28]
 [529  71]]","[[  0 223]
 [  0  44]
 [529  44]
 [529 123]]","[[  0 153]
 [  0  38]
 [529  30]
 [529  89]]","[[  0 239]
 [  0  64]
 [529  46]
 [529 137]]","[[  0 166]
 [  0  75]
 [529  84]
 [529 101]]"
WW141S125GP10.mat,gaussian,3,avg_min_intensity,"[[  0 239]
 [  0  18]
 [529  18]
 [529  58]]","[[  0 273]
 [  0  88]
 [529  88]
 [529 199]]","[[  0 268]
 [  0  89]
 [529  89]
 [529 185]]","[[  0 190]
 [  0  71]
 [529  71]
 [529 154]]","[[  0 232]
 [  0  52]
 [529  52]
 [529 111]]","[[  0 294]
 [  0  83]
 [529  90]
 [529 210]]","[[  0 295]
 [  0  55]
 [529  55]
 [529 192]]","[[  0 145]
 [  0  27]
 [529  27]
 [529  52]]","[[  0 247]
 [  0  66]
 [529  62]
 [529 135]]","[[  0 249]
 [  0  54]
 [529  45]
 [529 137]]"
WW141S125GP10.mat,gaussian,5,q1,"[[  0 191]
 [  0  41]
 [529  41]
 [529 114]]","[[  0 158]
 [  0  33]
 [529  37]
 [529  84]]","[[  0 149]
 [  0  38]
 [529  18]
 [529  38]]","[[  0 168]
 [  0  64]
 [529  27]
 [529 102]]","[[  0 238]
 [  0  89]
 [529  80]
 [529 164]]","[[  0 166]
 [  0  47]
 [529  47]
 [529  68]]","[[  0 178]
 [  0  10]
 [529  56]
 [529  93]]","[[  0 176]
 [  0  39]
 [529  31]
 [529 119]]","[[  0 173]
 [  0  35]
 [529  35]
 [529  71]]","[[  0 214]
 [  0   7]
 [529  55]
 [529 111]]"
WW141S125GP10.mat,gaussian,5,avg_min_intensity,"[[  0 324]
 [  0  11]
 [529  11]
 [529  49]]","[[  0 180]
 [  0  41]
 [529  47]
 [529  73]]","[[  0 242]
 [  0  77]
 [529  41]
 [529 110]]","[[  0 283]
 [  0  83]
 [529  83]
 [529 171]]","[[  0 251]
 [  0  36]
 [529  55]
 [529  99]]","[[  0 281]
 [  0  79]
 [529  79]
 [529 119]]","[[  0 311]
 [  0 125]
 [529  80]
 [529 179]]","[[  0 194]
 [  0  52]
 [529  37]
 [529  82]]","[[  0 222]
 [  0  48]
 [529  39]
 [529 109]]","[[  0 185]
 [  0   2]
 [529  53]
 [529  53]]"
WW141S125GP10.mat,gaussian,7,q1,"[[  0 158]
 [  0  45]
 [529  45]
 [529  93]]","[[  0 201]
 [  0  47]
 [529  38]
 [529  99]]","[[  0 176]
 [  0  45]
 [529  36]
 [529 101]]",[],"[[  0 157]
 [  0  25]
 [529  25]
 [529  45]]","[[  0 215]
 [  0  68]
 [529  68]
 [529 140]]","[[  0 221]
 [  0  50]
 [529  50]
 [529 100]]","[[  0 182]
 [  0  44]
 [529  44]
 [529 116]]","[[  0 182]
 [  0  70]
 [529  62]
 [529 107]]","[[  0 170]
 [  0  60]
 [529  60]
 [529 114]]"
WW141S125GP10.mat,gaussian,7,avg_min_intensity,[],"[[  0 284]
 [  0 135]
 [529 155]
 [529 162]]","[[  0 236]
 [  0  99]
 [529  71]
 [529 133]]","[[  0 203]
 [  0  63]
 [529  16]
 [529 100]]","[[  0 236]
 [  0  65]
 [529  19]
 [529  95]]","[[  0 260]
 [  0 128]
 [529 157]
 [529 140]]","[[  0 243]
 [  0 113]
 [529  35]
 [529 131]]","[[  0 261]
 [  0 121]
 [529 139]
 [529 168]]","[[  0 236]
 [  0  15]
 [529  38]
 [529 115]]","[[  0 273]
 [  0 109]
 [529  62]
 [529 122]]"
WW141S125GP10.mat,gaussian,9,q1,"[[  0 173]
 [  0  47]
 [529  47]
 [529 118]]","[[  0 223]
 [  0  68]
 [529  68]
 [529 136]]","[[  0 177]
 [  0  56]
 [529  29]
 [529  83]]","[[  0 205]
 [  0  31]
 [529  41]
 [529 122]]","[[  0 186]
 [  0  67]
 [529  40]
 [529 102]]","[[  0 238]
 [  0  57]
 [529  57]
 [529 107]]","[[  0 187]
 [  0  34]
 [529  34]
 [529  83]]","[[  0 168]
 [  0  78]
 [529  65]
 [529  84]]","[[  0 211]
 [  0  72]
 [529  72]
 [529 128]]","[[  0 163]
 [  0  50]
 [529  46]
 [529  81]]"
WW141S125GP10.mat,gaussian,9,avg_min_intensity,"[[  0  44]
 [  0   2]
 [529   2]
 [529  28]]","[[  0 292]
 [  0 115]
 [529 120]
 [529 180]]","[[  0 285]
 [  0 145]
 [529 118]
 [529 154]]","[[  0 241]
 [  0  11]
 [529  38]
 [529 143]]","[[  0 270]
 [  0  48]
 [529  48]
 [529 169]]",[],"[[  0 330]
 [  0 133]
 [529 128]
 [529 158]]",[],"[[  0 305]
 [  0 135]
 [529 130]
 [529 184]]","[[  0 291]
 [  0  80]
 [529  97]
 [529 150]]"
WW141S125GP10.mat,gaussian,11,q1,"[[  0 174]
 [  0  73]
 [529  36]
 [529 115]]","[[  0 188]
 [  0  85]
 [529  94]
 [529 115]]","[[  0 137]
 [  0  52]
 [529  33]
 [529  64]]","[[  0 132]
 [  0  28]
 [529  32]
 [529  49]]","[[  0 172]
 [  0  64]
 [529  36]
 [529  71]]","[[  0 162]
 [  0  37]
 [529  37]
 [529  70]]","[[  0 279]
 [  0  77]
 [529  77]
 [529 215]]","[[  0 119]
 [  0  29]
 [529  29]
 [529  36]]","[[  0 175]
 [  0  62]
 [529  62]
 [529  91]]","[[  0 181]
 [  0  46]
 [529  46]
 [529 115]]"
WW141S125GP10.mat,gaussian,11,avg_min_intensity,[],"[[  0 210]
 [  0  46]
 [529  72]
 [529  93]]","[[  0 328]
 [  0 146]
 [529 150]
 [529 192]]",[],"[[  0 278]
 [  0  53]
 [529  53]
 [529 167]]",[],[],[],"[[  0 264]
 [  0  -9]
 [529  73]
 [529 133]]","[[  0 257]
 [  0  58]
 [529  67]
 [529 116]]"
WW182S150G0.mat,gaussian,3,q1,"[[  0 170]
 [  0  54]
 [529  22]
 [529  97]]","[[  0 197]
 [  0  44]
 [529  44]
 [529 121]]","[[  0 227]
 [  0  59]
 [529  59]
 [529 135]]","[[  0 266]
 [  0  68]
 [529  68]
 [529 211]]","[[  0 154]
 [  0  37]
 [529  37]
 [529  72]]","[[  0 133]
 [  0  31]
 [529  31]
 [529  48]]","[[  0 228]
 [  0  41]
 [529  44]
 [529 136]]","[[  0 183]
 [  0  75]
 [529  48]
 [529  99]]","[[  0 209]
 [  0  60]
 [529  60]
 [529 127]]","[[  0 117]
 [  0   5]
 [529   5]
 [529  42]]"
WW182S150G0.mat,gaussian,3,avg_min_intensity,"[[  0 281]
 [  0  23]
 [529  23]
 [529 225]]","[[  0 334]
 [  0 105]
 [529 105]
 [529 192]]","[[  0 291]
 [  0  79]
 [529  79]
 [529 199]]","[[  0 255]
 [  0  61]
 [529  33]
 [529 162]]","[[  0 247]
 [  0  73]
 [529  73]
 [529 181]]","[[  0 232]
 [  0  27]
 [529  63]
 [529 110]]","[[  0 286]
 [  0  81]
 [529  71]
 [529 183]]","[[  0 109]
 [  0  22]
 [529  22]
 [529  26]]","[[  0 334]
 [  0 115]
 [529 115]
 [529 240]]","[[  0 149]
 [  0   4]
 [529  22]
 [529  38]]"
WW182S150G0.mat,gaussian,5,q1,"[[  0 293]
 [  0  60]
 [529  53]
 [529 228]]","[[  0 162]
 [  0  58]
 [529  50]
 [529 105]]","[[  0 262]
 [  0  73]
 [529  73]
 [529 214]]","[[  0 277]
 [  0  65]
 [529  55]
 [529 204]]","[[  0 111]
 [  0   1]
 [529  10]
 [529  14]]","[[  0 144]
 [  0  12]
 [529  30]
 [529  31]]","[[  0 284]
 [  0  59]
 [529  68]
 [529 201]]","[[  0 240]
 [  0  76]
 [529  71]
 [529 176]]","[[  0 194]
 [  0  60]
 [529  60]
 [529 130]]","[[  0 273]
 [  0  83]
 [529 101]
 [529 190]]"
WW182S150G0.mat,gaussian,5,avg_min_intensity,"[[  0  52]
 [  0  12]
 [529  21]
 [529  29]]","[[  0 296]
 [  0  73]
 [529  73]
 [529 125]]","[[  0 197]
 [  0  57]
 [529  24]
 [529  76]]","[[  0 287]
 [  0  78]
 [529  86]
 [529 157]]","[[  0 369]
 [  0 120]
 [529 103]
 [529 232]]","[[  0 239]
 [  0  56]
 [529  24]
 [529  87]]","[[  0 184]
 [  0  43]
 [529  43]
 [529  91]]","[[  0 215]
 [  0  35]
 [529  35]
 [529  73]]","[[  0 345]
 [  0 110]
 [529 119]
 [529 209]]","[[  0 300]
 [  0  60]
 [529  73]
 [529 140]]"
WW182S150G0.mat,gaussian,7,q1,"[[  0 108]
 [  0  31]
 [529  21]
 [529  48]]","[[  0 118]
 [  0  48]
 [529   1]
 [529  58]]","[[  0 275]
 [  0  63]
 [529  73]
 [529 201]]","[[  0 269]
 [  0  28]
 [529  38]
 [529 213]]","[[  0 270]
 [  0  37]
 [529  41]
 [529 232]]","[[  0 219]
 [  0  35]
 [529  35]
 [529 135]]","[[  0 266]
 [  0  82]
 [529  74]
 [529 216]]","[[  0 267]
 [  0  62]
 [529  62]
 [529 211]]","[[  0 283]
 [  0  32]
 [529  41]
 [529 208]]","[[  0 275]
 [  0  34]
 [529  44]
 [529 192]]"
WW182S150G0.mat,gaussian,7,avg_min_intensity,[],"[[  0 232]
 [  0  52]
 [529  15]
 [529  96]]","[[  0 284]
 [  0  77]
 [529  74]
 [529 143]]","[[  0 284]
 [  0 159]
 [529 140]
 [529 172]]","[[  0 374]
 [  0 130]
 [529 130]
 [529 253]]","[[  0 278]
 [  0 147]
 [529 119]
 [529 166]]","[[  0 269]
 [  0 129]
 [529 129]
 [529 167]]","[[  0 283]
 [  0 141]
 [529 149]
 [529 180]]","[[  0 377]
 [  0 160]
 [529 160]
 [529 237]]","[[  0 247]
 [  0  97]
 [529 111]
 [529 178]]"
WW182S150G0.mat,gaussian,9,q1,"[[  0 230]
 [  0  76]
 [529  68]
 [529 165]]","[[  0 260]
 [  0  28]
 [529  46]
 [529 196]]","[[  0 280]
 [  0  75]
 [529  75]
 [529 198]]","[[  0 272]
 [  0  66]
 [529  66]
 [529 214]]","[[  0 276]
 [  0  78]
 [529  78]
 [529 220]]","[[  0 257]
 [  0  77]
 [529  96]
 [529 191]]","[[  0 265]
 [  0  87]
 [529  87]
 [529 219]]","[[  0 266]
 [  0  69]
 [529  69]
 [529 212]]","[[  0 159]
 [  0  29]
 [529  29]
 [529  57]]","[[  0 213]
 [  0  55]
 [529  55]
 [529  82]]"
WW182S150G0.mat,gaussian,9,avg_min_intensity,[],[],"[[  0 246]
 [  0  67]
 [529  95]
 [529 135]]",[],"[[  0 226]
 [  0  99]
 [529  57]
 [529 104]]","[[  0 258]
 [  0 118]
 [529 118]
 [529 166]]","[[  0 229]
 [  0 111]
 [529  91]
 [529 150]]","[[  0 373]
 [  0 122]
 [529 174]
 [529 242]]","[[  0 258]
 [  0 102]
 [529 110]
 [529 167]]","[[  0 294]
 [  0 123]
 [529 132]
 [529 211]]"
WW182S150G0.mat,gaussian,11,q1,"[[  0 292]
 [  0  61]
 [529  78]
 [529 227]]","[[  0 270]
 [  0 132]
 [529 160]
 [529 196]]","[[  0 274]
 [  0  59]
 [529 105]
 [529 200]]","[[  0 274]
 [  0  49]
 [529  54]
 [529 218]]","[[  0 275]
 [  0  60]
 [529  65]
 [529 219]]","[[  0 190]
 [  0  47]
 [529  42]
 [529  98]]","[[  0 272]
 [  0  20]
 [529  48]
 [529 207]]","[[  0 280]
 [  0  76]
 [529  85]
 [529 205]]","[[  0 236]
 [  0  47]
 [529  47]
 [529 105]]","[[  0 274]
 [  0  92]
 [529  96]
 [529 191]]"
WW182S150G0.mat,gaussian,11,avg_min_intensity,[],"[[  0 185]
 [  0  86]
 [529  91]
 [529 111]]","[[  0 268]
 [  0  63]
 [529 100]
 [529 181]]",[],"[[  0 171]
 [  0  77]
 [529  95]
 [529  98]]","[[  0 198]
 [  0 118]
 [529  72]
 [529 124]]","[[  0 286]
 [  0  94]
 [529  94]
 [529 211]]","[[  0 363]
 [  0 146]
 [529 169]
 [529 241]]","[[  0 263]
 [  0 114]
 [529 123]
 [529 190]]","[[  0 286]
 [  0 118]
 [529 118]
 [529 201]]"
WW141S075G0.mat,gaussian,3,q1,"[[  0 198]
 [  0  68]
 [529  96]
 [529 123]]","[[  0 270]
 [  0  86]
 [529  86]
 [529 196]]","[[  0 171]
 [  0  46]
 [529  36]
 [529  98]]","[[  0 150]
 [  0  39]
 [529  39]
 [529  90]]","[[  0 142]
 [  0  12]
 [529  16]
 [529  29]]","[[  0 217]
 [  0  60]
 [529  60]
 [529 134]]","[[  0 184]
 [  0  48]
 [529  39]
 [529 110]]","[[  0 203]
 [  0  32]
 [529  32]
 [529  71]]","[[  0 160]
 [  0  37]
 [529  37]
 [529  66]]","[[  0 183]
 [  0  41]
 [529  14]
 [529 109]]"
WW141S075G0.mat,gaussian,3,avg_min_intensity,"[[  0 219]
 [  0  84]
 [529  74]
 [529 135]]","[[  0 182]
 [  0  47]
 [529  39]
 [529  88]]","[[  0 175]
 [  0  44]
 [529   6]
 [529  53]]","[[  0 197]
 [  0  38]
 [529  29]
 [529  80]]","[[  0 193]
 [  0  70]
 [529  62]
 [529 128]]","[[  0 209]
 [  0  42]
 [529  42]
 [529 106]]","[[  0 269]
 [  0  32]
 [529  49]
 [529 137]]","[[  0 247]
 [  0  58]
 [529  58]
 [529 134]]","[[  0 241]
 [  0  67]
 [529  58]
 [529 129]]","[[  0 175]
 [  0  39]
 [529  30]
 [529  91]]"
WW141S075G0.mat,gaussian,5,q1,"[[  0 205]
 [  0  61]
 [529  61]
 [529 123]]","[[  0 157]
 [  0  54]
 [529  46]
 [529  77]]","[[  0 139]
 [  0  27]
 [529  27]
 [529  51]]","[[  0 149]
 [  0  39]
 [529  36]
 [529  61]]","[[  0 181]
 [  0  43]
 [529  43]
 [529  88]]","[[  0 149]
 [  0  40]
 [529  12]
 [529  74]]","[[  0 201]
 [  0  69]
 [529  69]
 [529 108]]","[[  0 178]
 [  0  31]
 [529  22]
 [529  37]]","[[  0 215]
 [  0  51]
 [529  51]
 [529 102]]","[[  0 278]
 [  0  84]
 [529  93]
 [529 195]]"
WW141S075G0.mat,gaussian,5,avg_min_intensity,"[[  0 167]
 [  0  29]
 [529  20]
 [529  75]]","[[  0 194]
 [  0  53]
 [529  49]
 [529  86]]","[[  0 305]
 [  0  97]
 [529  77]
 [529 175]]","[[  0 256]
 [  0  35]
 [529  35]
 [529 124]]","[[  0 258]
 [  0  66]
 [529  42]
 [529  97]]","[[  0 264]
 [  0  77]
 [529  77]
 [529 123]]","[[  0 236]
 [  0  48]
 [529  39]
 [529  85]]","[[  0 320]
 [  0 104]
 [529  96]
 [529 179]]","[[  0 261]
 [  0  61]
 [529  50]
 [529 148]]","[[  0 283]
 [  0  52]
 [529  58]
 [529 151]]"
WW141S075G0.mat,gaussian,7,q1,"[[  0 116]
 [  0  22]
 [529  22]
 [529  51]]","[[  0 190]
 [  0  69]
 [529  78]
 [529 124]]","[[  0 243]
 [  0  42]
 [529  33]
 [529  82]]","[[  0 146]
 [  0  43]
 [529  43]
 [529  63]]","[[  0 182]
 [  0  36]
 [529  27]
 [529  80]]","[[  0 136]
 [  0  27]
 [529  23]
 [529  42]]","[[  0 205]
 [  0  61]
 [529  61]
 [529 122]]","[[  0 210]
 [  0  66]
 [529  29]
 [529  88]]","[[  0 242]
 [  0  90]
 [529  90]
 [529 164]]","[[  0 246]
 [  0 103]
 [529 112]
 [529 181]]"
WW141S075G0.mat,gaussian,7,avg_min_intensity,"[[  0 140]
 [  0   3]
 [529   3]
 [529  84]]","[[  0 206]
 [  0  38]
 [529  60]
 [529 102]]","[[  0 314]
 [  0  72]
 [529 109]
 [529 141]]","[[  0 299]
 [  0  81]
 [529  81]
 [529 167]]","[[  0 242]
 [  0  81]
 [529  86]
 [529 153]]","[[  0 279]
 [  0  49]
 [529  40]
 [529 177]]","[[  0 235]
 [  0  58]
 [529  50]
 [529  93]]","[[  0 280]
 [  0 107]
 [529  59]
 [529 118]]","[[  0 229]
 [  0  48]
 [529  56]
 [529 112]]","[[  0 247]
 [  0  48]
 [529  38]
 [529 135]]"
WW141S075G0.mat,gaussian,9,q1,"[[  0 187]
 [  0  58]
 [529  58]
 [529 103]]","[[  0 269]
 [  0 122]
 [529  95]
 [529 184]]","[[  0 212]
 [  0  53]
 [529  53]
 [529 118]]","[[  0 182]
 [  0  29]
 [529  65]
 [529  84]]","[[  0 170]
 [  0  40]
 [529  40]
 [529  88]]","[[  0 210]
 [  0  29]
 [529  20]
 [529  88]]","[[  0 191]
 [  0  46]
 [529  46]
 [529  98]]","[[  0 170]
 [  0  41]
 [529  41]
 [529  80]]","[[  0 244]
 [  0 107]
 [529 107]
 [529 179]]","[[  0 140]
 [  0  28]
 [529  28]
 [529  28]]"
WW141S075G0.mat,gaussian,9,avg_min_intensity,"[[  0  86]
 [  0   5]
 [529   5]
 [529  31]]","[[  0 229]
 [  0  81]
 [529  58]
 [529  98]]","[[  0 271]
 [  0  64]
 [529  78]
 [529 101]]","[[  0 258]
 [  0  43]
 [529  43]
 [529 118]]","[[  0 243]
 [  0  59]
 [529  50]
 [529 158]]","[[  0 216]
 [  0  48]
 [529  48]
 [529 160]]","[[  0 223]
 [  0  51]
 [529  23]
 [529  56]]","[[  0 255]
 [  0  65]
 [529  10]
 [529 125]]","[[  0 291]
 [  0  50]
 [529  41]
 [529 121]]","[[  0 255]
 [  0  43]
 [529  52]
 [529 152]]"
WW141S075G0.mat,gaussian,11,q1,"[[  0 173]
 [  0  68]
 [529  49]
 [529  70]]","[[  0 182]
 [  0  29]
 [529  38]
 [529  90]]",[],"[[  0 226]
 [  0  75]
 [529  75]
 [529 124]]","[[  0 276]
 [  0 131]
 [529 131]
 [529 192]]","[[  0 166]
 [  0  61]
 [529  43]
 [529  74]]","[[  0 211]
 [  0  53]
 [529  53]
 [529 137]]","[[  0 177]
 [  0  33]
 [529  33]
 [529  75]]","[[  0 182]
 [  0  61]
 [529  61]
 [529 108]]","[[  0 223]
 [  0  98]
 [529 102]
 [529 149]]"
WW141S075G0.mat,gaussian,11,avg_min_intensity,"[[  0 172]
 [  0  60]
 [529  69]
 [529  68]]","[[  0 270]
 [  0  62]
 [529  54]
 [529 139]]","[[  0 237]
 [  0 104]
 [529 113]
 [529 144]]","[[  0 222]
 [  0  43]
 [529  43]
 [529 101]]","[[  0 277]
 [  0 113]
 [529 133]
 [529 136]]","[[  0 262]
 [  0  56]
 [529  56]
 [529 184]]",[],"[[  0 318]
 [  0 138]
 [529 130]
 [529 155]]","[[  0 213]
 [  0  51]
 [529  36]
 [529 138]]","[[  0 232]
 [  0  45]
 [529  35]
 [529 162]]"
